country,province,year,month,arrivals
Malaysia,NS,10,9,0
Malaysia,NS,10,10,10
Malaysia,NS,10,11,2
Malaysia,NS,10,12,4
Malaysia,NS,11,3,2
Malaysia,NS,11,4,2
Malaysia,NS,11,5,24
Malaysia,NS,11,6,7
Malaysia,NS,11,7,10
Malaysia,NS,11,8,14
Malaysia,NS,11,9,27
Malaysia,NS,11,10,23
Malaysia,NS,11,11,16
Malaysia,NS,11,12,8
Malaysia,NS,12,1,0
Malaysia,NS,12,2,2
Malaysia,NS,12,3,4
Malaysia,NS,12,5,2
Malaysia,NS,12,6,10
Malaysia,NS,12,7,16
Malaysia,NS,12,8,12
Malaysia,NS,12,9,21
Malaysia,NS,12,10,3
Malaysia,NS,12,12,4
Malaysia,NS,13,2,2
Malaysia,NS,13,4,6
Malaysia,NS,13,5,34
Malaysia,NS,13,6,12
Malaysia,NS,13,7,19
Malaysia,NS,13,8,10
Malaysia,NS,13,9,5
Malaysia,NS,13,10,7
Malaysia,NS,13,12,6
Malaysia,NS,14,2,4
Malaysia,NS,14,5,11
Malaysia,NS,14,6,9
Malaysia,NS,14,7,4
Malaysia,NS,14,8,22
Malaysia,NS,14,9,15
Malaysia,NS,14,10,34
Malaysia,NS,15,3,2
Malaysia,NS,15,4,8
Malaysia,NS,15,5,14
Malaysia,NS,15,6,8
Malaysia,NS,15,7,22
Malaysia,NS,15,8,6
Malaysia,NS,15,9,2
Malaysia,NS,15,10,14
Malaysia,NS,16,2,0
Malaysia,NS,16,4,1
Malaysia,NS,16,5,8
Malaysia,ON,10,9,444
Malaysia,ON,10,10,321
Malaysia,ON,10,11,324
Malaysia,ON,10,12,297
Malaysia,ON,11,1,130
Malaysia,ON,11,2,104
Malaysia,ON,11,3,194
Malaysia,ON,11,4,184
Malaysia,ON,11,5,476
Malaysia,ON,11,6,592
Malaysia,ON,11,7,409
Malaysia,ON,11,8,566
Malaysia,ON,11,9,501
Malaysia,ON,11,10,531
Malaysia,ON,11,11,478
Malaysia,ON,11,12,466
Malaysia,ON,12,1,152
Malaysia,ON,12,2,125
Malaysia,ON,12,3,179
Malaysia,ON,12,5,462
Malaysia,ON,12,6,675
Malaysia,ON,12,7,463
Malaysia,ON,12,8,451
Malaysia,ON,12,9,454
Malaysia,ON,12,10,355
Malaysia,ON,12,11,355
Malaysia,ON,12,12,440
Malaysia,ON,13,1,159
Malaysia,ON,13,2,108
Malaysia,ON,13,3,88
Malaysia,ON,13,4,253
Malaysia,ON,13,5,608
Malaysia,ON,13,6,593
Malaysia,ON,13,7,299
Malaysia,ON,13,8,489
Malaysia,ON,13,9,451
Malaysia,ON,13,10,392
Malaysia,ON,13,11,288
Malaysia,ON,13,12,395
Malaysia,ON,14,1,144
Malaysia,ON,14,2,121
Malaysia,ON,14,3,149
Malaysia,ON,14,4,328
Malaysia,ON,14,5,615
Malaysia,ON,14,6,710
Malaysia,ON,14,7,548
Malaysia,ON,14,8,643
Malaysia,ON,14,9,644
Malaysia,ON,14,10,462
Malaysia,ON,14,11,282
Malaysia,ON,14,12,472
Malaysia,ON,15,1,206
Malaysia,ON,15,2,173
Malaysia,ON,15,3,166
Malaysia,ON,15,4,274
Malaysia,ON,15,5,559
Malaysia,ON,15,6,737
Malaysia,ON,15,7,527
Malaysia,ON,15,8,526
Malaysia,ON,15,9,586
Malaysia,ON,15,10,469
Malaysia,ON,15,11,262
Malaysia,ON,15,12,369
Malaysia,ON,16,1,235
Malaysia,ON,16,2,170
Malaysia,ON,16,3,129
Malaysia,ON,16,4,230
Malaysia,ON,16,5,842
Malaysia,PE,11,8,2
Malaysia,PE,14,7,1
Malaysia,QC,10,9,133
Malaysia,QC,10,10,120
Malaysia,QC,10,11,40
Malaysia,QC,10,12,30
Malaysia,QC,11,1,20
Malaysia,QC,11,2,13
Malaysia,QC,11,3,44
Malaysia,QC,11,4,38
Malaysia,QC,11,5,134
Malaysia,QC,11,6,171
Malaysia,QC,11,7,84
Malaysia,QC,11,8,97
Malaysia,QC,11,9,92
Malaysia,QC,11,10,78
Malaysia,QC,11,11,74
Malaysia,QC,11,12,33
Malaysia,QC,12,1,32
Malaysia,QC,12,2,30
Malaysia,QC,12,3,30
Malaysia,QC,12,5,123
Malaysia,QC,12,6,113
Malaysia,QC,12,7,72
Malaysia,QC,12,8,80
Malaysia,QC,12,9,102
Malaysia,QC,12,10,100
Malaysia,QC,12,11,21
Malaysia,QC,12,12,25
Malaysia,QC,13,1,36
Malaysia,QC,13,2,32
Malaysia,QC,13,3,27
Malaysia,QC,13,4,36
Malaysia,QC,13,5,143
Malaysia,QC,13,6,123
Malaysia,QC,13,7,66
Malaysia,QC,13,8,99
Malaysia,QC,13,9,74
Malaysia,QC,13,10,88
Malaysia,QC,13,11,24
Malaysia,QC,13,12,48
Malaysia,QC,14,1,36
Malaysia,QC,14,2,37
Malaysia,QC,14,3,23
Malaysia,QC,14,4,34
Malaysia,QC,14,5,100
Malaysia,QC,14,6,87
Malaysia,QC,14,7,85
Malaysia,QC,14,8,94
Malaysia,QC,14,9,74
Malaysia,QC,14,10,49
Malaysia,QC,14,11,36
Malaysia,QC,14,12,65
Malaysia,QC,15,1,25
Malaysia,QC,15,2,29
Malaysia,QC,15,3,23
Malaysia,QC,15,4,18
Malaysia,QC,15,5,166
Malaysia,QC,15,6,160
Malaysia,QC,15,7,72
Malaysia,QC,15,8,71
Malaysia,QC,15,9,87
Malaysia,QC,15,10,45
Malaysia,QC,15,11,58
Malaysia,QC,15,12,67
Malaysia,QC,16,1,28
Malaysia,QC,16,2,25
Malaysia,QC,16,3,18
Malaysia,QC,16,4,53
Malaysia,QC,16,5,65
Malaysia,SK,10,12,1
Malaysia,SK,11,5,1
Malaysia,SK,11,9,6
Malaysia,SK,12,3,2
Malaysia,SK,12,5,2
Malaysia,SK,12,7,3
Malaysia,SK,12,9,1
Malaysia,SK,12,11,3
Malaysia,SK,13,3,2
Malaysia,SK,13,6,4
Malaysia,SK,13,7,1
Malaysia,SK,13,12,4
Malaysia,SK,14,5,1
Malaysia,SK,14,6,2
Malaysia,SK,14,7,6
Malaysia,SK,14,10,1
Malaysia,SK,14,11,3
Malaysia,SK,15,1,3
Malaysia,SK,15,3,2
Malaysia,SK,15,7,1
Malaysia,SK,15,9,4
Malaysia,SK,15,10,1
Malaysia,SK,16,4,1
Malaysia,SK,16,5,1
Maldives,AB,10,9,2
Maldives,AB,11,3,2
Maldives,AB,11,5,2
Maldives,AB,12,1,2
Maldives,AB,13,5,2
Maldives,AB,13,9,4
Maldives,AB,14,7,8
Maldives,AB,15,2,2
Maldives,BC,10,10,4
Maldives,BC,11,1,4
Maldives,BC,11,5,2
Maldives,BC,11,6,2
Maldives,BC,11,7,4
Maldives,BC,11,9,4
Maldives,BC,11,12,2
Maldives,BC,12,1,2
Maldives,BC,12,3,5
Maldives,BC,12,5,8
Maldives,BC,12,6,0
Maldives,BC,12,7,2
Maldives,BC,12,8,1
Maldives,BC,12,9,0
Maldives,BC,12,10,6
Maldives,BC,12,12,2
Maldives,BC,13,1,0
Maldives,BC,13,3,6
Maldives,BC,13,4,6
Maldives,BC,13,6,4
Maldives,BC,13,7,2
Maldives,BC,13,8,4
Maldives,BC,13,9,0
Maldives,BC,13,11,2
Maldives,BC,14,1,6
Maldives,BC,14,4,2
Maldives,BC,14,5,2
Maldives,BC,14,7,2
Maldives,BC,14,8,0
Maldives,BC,14,10,2
Maldives,BC,15,3,2
Maldives,BC,15,8,4
Maldives,BC,15,10,2
Maldives,BC,15,11,11
Maldives,BC,16,5,5
Maldives,MB,11,10,1
Maldives,NB,11,9,0
Maldives,NB,11,10,0
Maldives,NB,12,3,0
Maldives,NB,12,5,0
Maldives,NB,12,7,0
Maldives,NB,12,9,0
Maldives,NB,12,10,0
Maldives,NB,12,11,0
Maldives,NB,13,6,0
Maldives,NB,13,9,0
Maldives,NB,13,10,0
Maldives,NB,16,4,0
Maldives,NL,10,9,1
Maldives,NL,11,11,0
Maldives,NL,13,12,0
Maldives,NL,14,6,0
Maldives,NL,14,10,0
Maldives,NS,10,10,0
Maldives,NS,10,11,0
Maldives,NS,10,12,0
Maldives,NS,11,4,0
Maldives,NS,11,5,0
Maldives,NS,11,11,0
Maldives,NS,12,3,0
Maldives,NS,12,8,0
Maldives,NS,12,9,0
Maldives,NS,12,10,0
Maldives,NS,13,1,0
Maldives,NS,13,3,0
Maldives,NS,13,4,0
Maldives,NS,13,5,0
Maldives,NS,13,7,0
Maldives,NS,13,9,0
Maldives,NS,13,10,0
Maldives,NS,13,11,0
Maldives,NS,14,1,0
Maldives,NS,14,4,0
Maldives,NS,14,5,0
Maldives,NS,14,7,4
Maldives,NS,14,12,0
Maldives,NS,15,7,0
Maldives,NS,16,1,0
Maldives,ON,10,9,8
Maldives,ON,11,1,2
Maldives,ON,11,3,2
Maldives,ON,11,5,4
Maldives,ON,11,6,4
Maldives,ON,11,9,22
Maldives,ON,11,12,6
Maldives,ON,12,5,4
Maldives,ON,12,7,4
Maldives,ON,12,9,4
Maldives,ON,12,10,2
Maldives,ON,12,12,8
Maldives,ON,13,1,4
Maldives,ON,13,5,12
Maldives,ON,13,6,0
Maldives,ON,13,7,3
Maldives,ON,13,8,3
Maldives,ON,13,9,2
Maldives,ON,13,10,4
Maldives,ON,13,11,2
Maldives,ON,14,1,2
Maldives,ON,14,3,4
Maldives,ON,14,4,2
Maldives,ON,14,6,8
Maldives,ON,14,7,2
Maldives,ON,15,7,2
Maldives,QC,10,9,4
Maldives,QC,10,11,0
Maldives,QC,11,1,0
Maldives,QC,11,4,0
Maldives,QC,11,5,0
Maldives,QC,11,6,2
Maldives,QC,11,7,6
Maldives,QC,11,9,0
Maldives,QC,11,10,0
Maldives,QC,11,12,2
Maldives,QC,12,1,0
Maldives,QC,12,2,0
Maldives,QC,12,3,0
Maldives,QC,12,5,3
Maldives,QC,12,6,0
Maldives,QC,12,8,2
Maldives,QC,12,9,0
Maldives,QC,12,10,0
Maldives,QC,12,11,0
Maldives,QC,12,12,2
Maldives,QC,13,2,0
Maldives,QC,13,3,0
Maldives,QC,13,4,2
Maldives,QC,13,5,0
Maldives,QC,13,6,3
Maldives,QC,13,7,6
Maldives,QC,13,8,4
Maldives,QC,13,9,0
Maldives,QC,13,11,0
Maldives,QC,14,1,0
Maldives,QC,14,2,0
Maldives,QC,14,3,0
Maldives,QC,14,4,3
Maldives,QC,14,5,0
Maldives,QC,14,6,0
Maldives,QC,14,7,2
Maldives,QC,14,11,0
Maldives,QC,15,7,0
Maldives,QC,15,9,0
Maldives,QC,16,1,0
Maldives,QC,16,2,2
Maldives,QC,16,5,3
Mali,AB,10,9,2
Mali,AB,11,3,8
Mali,AB,11,12,2
Mali,AB,12,8,6
Mali,AB,13,6,16
Mali,AB,14,9,2
Mali,AB,14,12,2
Mali,AB,15,8,12
Mali,AB,15,11,5
Mali,AB,16,4,3
Mali,BC,10,9,4
Mali,BC,11,1,10
Mali,BC,11,5,4
Mali,BC,11,6,2
Mali,BC,11,8,6
Mali,BC,12,6,2
Mali,BC,12,8,2
Mali,BC,12,9,8
Mali,BC,13,2,2
Mali,BC,13,3,2
Mali,BC,14,5,6
Mali,BC,14,6,8
Mali,BC,14,9,2
Mali,BC,15,1,2
Mali,BC,15,6,2
Mali,BC,15,7,0
Mali,BC,15,8,6
Mali,BC,15,10,4
Mali,BC,15,12,13
Mali,BC,16,4,3
Mali,MB,10,9,1
Mali,MB,11,5,1
Mali,MB,11,6,1
Mali,MB,11,7,1
Mali,MB,14,3,2
Mali,MB,14,8,2
Mali,MB,15,4,1
Mali,MB,15,12,1
Mali,NB,12,3,1
Mali,NB,13,8,2
Mali,NB,14,1,1
Mali,NB,14,9,4
Mali,NL,13,9,2
Mali,NS,13,4,2
Mali,ON,10,9,4
Mali,ON,10,10,2
Mali,ON,10,12,8
Mali,ON,11,1,2
Mali,ON,11,2,4
Mali,ON,11,3,20
Mali,ON,11,4,6
Mali,ON,11,5,2
Mali,ON,11,6,8
Mali,ON,11,7,10
Mali,ON,11,8,2
Mali,ON,11,9,8
Mali,ON,11,10,12
Mali,ON,11,11,4
Mali,ON,11,12,2
Mali,ON,12,1,12
Mali,ON,12,2,4
Mali,ON,12,3,19
Mali,ON,12,5,10
Mali,ON,12,6,14
Mali,ON,12,7,4
Mali,ON,12,8,6
Mali,ON,12,9,4
Mali,ON,12,10,6
Mali,ON,12,11,6
Mali,ON,12,12,8
Mali,ON,13,1,4
Mali,ON,13,2,2
Mali,ON,13,3,17
Mali,ON,13,5,20
Mali,ON,13,6,6
Mali,ON,13,7,17
Mali,ON,13,8,4
Mali,ON,13,9,14
Mali,ON,13,10,6
Mali,ON,13,11,8
Mali,ON,13,12,10
Mali,ON,14,1,28
Mali,ON,14,2,10
Mali,ON,14,3,18
Mali,ON,14,4,4
Mali,ON,14,5,18
Mali,ON,14,6,6
Mali,ON,14,7,12
Mali,ON,14,8,16
Mali,ON,14,9,10
Mali,ON,14,10,10
Mali,ON,14,11,2
Mali,ON,14,12,12
Mali,ON,15,1,2
Mali,ON,15,2,4
Mali,ON,15,3,4
Mali,ON,15,4,12
Mali,ON,15,5,19
Mali,ON,15,6,8
Mali,ON,15,7,25
Mali,ON,15,8,31
Mali,ON,15,9,5
Mali,ON,15,10,5
Mali,ON,15,11,10
Mali,ON,15,12,15
Mali,ON,16,1,9
Mali,ON,16,2,11
Mali,ON,16,3,18
Mali,ON,16,4,12
Mali,ON,16,5,4
Mali,PE,13,7,2
Mali,QC,10,9,42
Mali,QC,10,10,43
Mali,QC,10,11,44
Mali,QC,10,12,40
Mali,QC,11,1,64
Mali,QC,11,2,20
Mali,QC,11,3,60
Mali,QC,11,4,62
Mali,QC,11,5,59
Mali,QC,11,6,124
Mali,QC,11,7,70
Mali,QC,11,8,120
Mali,QC,11,9,111
Mali,QC,11,10,48
Mali,QC,11,11,92
Mali,QC,11,12,57
Mali,QC,12,1,42
Mali,QC,12,2,21
Mali,QC,12,3,54
Mali,QC,12,5,40
Mali,QC,12,6,94
Mali,QC,12,7,70
Mali,QC,12,8,114
Mali,QC,12,9,113
Mali,QC,12,10,60
Mali,QC,12,11,34
Mali,QC,12,12,45
Mali,QC,13,1,28
Mali,QC,13,2,4
Mali,QC,13,3,26
Mali,QC,13,4,34
Mali,QC,13,5,100
Mali,QC,13,6,59
Mali,QC,13,7,54
Mali,QC,13,8,75
Mali,QC,13,9,89
Mali,QC,13,10,36
Mali,QC,13,11,62
Mali,QC,13,12,48
Mali,QC,14,1,38
Mali,QC,14,2,36
Mali,QC,14,3,44
Mali,QC,14,4,19
Mali,QC,14,5,57
Mali,QC,14,6,80
Mali,QC,14,7,84
Mali,QC,14,8,97
Mali,QC,14,9,110
Mali,QC,14,10,62
Mali,QC,14,11,20
Mali,QC,14,12,27
Mali,QC,15,1,24
Mali,QC,15,2,18
Mali,QC,15,3,36
Mali,QC,15,4,46
Mali,QC,15,5,74
Mali,QC,15,6,74
Mali,QC,15,7,93
Mali,QC,15,8,87
Mali,QC,15,9,61
Mali,QC,15,10,52
Mali,QC,15,11,30
Mali,QC,15,12,49
Mali,QC,16,1,41
Mali,QC,16,2,13
Mali,QC,16,3,43
Mali,QC,16,4,76
Mali,QC,16,5,77
Malta,AB,10,10,6
Malta,AB,10,11,2
Malta,AB,10,12,2
Malta,AB,11,3,12
Malta,AB,11,5,2
Malta,AB,11,7,56
Malta,AB,11,8,52
Malta,AB,11,9,2
Malta,AB,11,10,2
Malta,AB,11,11,8
Malta,AB,11,12,2
Malta,AB,12,1,2
Malta,AB,12,2,2
Malta,AB,12,3,2
Malta,AB,12,5,10
Malta,AB,12,6,6
Malta,AB,12,7,18
Malta,AB,12,8,22
Malta,AB,12,9,6
Malta,AB,12,11,2
Malta,AB,12,12,8
Malta,AB,13,1,10
Malta,AB,13,2,7
Malta,AB,13,3,8
Malta,AB,13,6,2
Malta,AB,13,7,26
Malta,AB,13,8,2
Malta,AB,13,10,4
Malta,AB,13,11,10
Malta,AB,13,12,6
Malta,AB,14,1,6
Malta,AB,14,2,2
Malta,AB,14,3,4
Malta,AB,14,4,6
Malta,AB,14,5,6
Malta,AB,14,7,46
Malta,AB,14,8,6
Malta,AB,14,9,10
Malta,AB,14,10,8
Malta,AB,14,11,2
Malta,AB,14,12,2
Malta,AB,15,1,2
Malta,AB,15,2,4
Malta,AB,15,3,2
Malta,AB,15,5,8
Malta,AB,15,6,16
Malta,AB,15,7,60
Malta,AB,15,8,9
Malta,AB,15,9,0
Malta,AB,15,10,4
Malta,AB,15,11,2
Malta,AB,16,1,8
Malta,AB,16,2,8
Malta,AB,16,4,5
Malta,AB,16,5,11
Malta,BC,10,9,62
Malta,BC,10,10,14
Malta,BC,10,11,6
Malta,BC,10,12,18
Malta,BC,11,1,20
Malta,BC,11,2,12
Malta,BC,11,3,14
Malta,BC,11,4,9
Malta,BC,11,5,47
Malta,BC,11,6,44
Malta,BC,11,7,115
Malta,BC,11,8,112
Malta,BC,11,9,120
Malta,BC,11,10,10
Malta,BC,11,11,12
Malta,BC,11,12,17
Malta,BC,12,1,15
Malta,BC,12,2,6
Malta,BC,12,3,10
Malta,BC,12,5,23
Malta,BC,12,6,32
Malta,BC,12,7,103
Malta,BC,12,8,62
Malta,BC,12,9,63
Malta,BC,12,10,15
Malta,BC,12,11,14
Malta,BC,12,12,20
Malta,BC,13,1,16
Malta,BC,13,2,14
Malta,BC,13,3,2
Malta,BC,13,4,8
Malta,BC,13,5,63
Malta,BC,13,6,33
Malta,BC,13,7,94
Malta,BC,13,8,209
Malta,BC,13,9,100
Malta,BC,13,10,11
Malta,BC,13,11,10
Malta,BC,13,12,18
Malta,BC,14,1,16
Malta,BC,14,2,10
Malta,BC,14,3,6
Malta,BC,14,4,15
Malta,BC,14,5,37
Malta,BC,14,6,56
Malta,BC,14,7,113
Malta,BC,14,8,132
Malta,BC,14,9,33
Malta,BC,14,10,10
Malta,BC,14,11,8
Malta,BC,14,12,10
Malta,BC,15,1,14
Malta,BC,15,2,10
Malta,BC,15,3,4
Malta,BC,15,4,7
Malta,BC,15,5,33
Malta,BC,15,6,42
Malta,BC,15,7,63
Malta,BC,15,8,195
Malta,BC,15,9,61
Malta,BC,15,10,5
Malta,BC,15,11,13
Malta,BC,15,12,17
Malta,BC,16,1,16
Malta,BC,16,2,18
Malta,BC,16,3,12
Malta,BC,16,4,20
Malta,BC,16,5,28
Malta,MB,10,9,2
Malta,MB,10,12,1
Malta,MB,11,3,2
Malta,MB,11,4,2
Malta,MB,12,7,1
Malta,MB,12,8,1
Malta,MB,12,11,1
Malta,MB,13,5,2
Malta,MB,13,7,1
Malta,MB,13,8,3
Malta,MB,14,2,2
Malta,MB,14,7,2
Malta,MB,14,9,0
Malta,MB,15,1,2
Malta,MB,15,8,5
Malta,NB,10,9,51
Malta,NB,10,10,4
Malta,NB,10,11,1
Malta,NB,11,6,3
Malta,NB,11,8,1
Malta,NB,11,9,16
Malta,NB,11,10,3
Malta,NB,12,6,0
Malta,NB,12,7,0
Malta,NB,12,8,0
Malta,NB,12,10,1
Malta,NB,13,6,2
Malta,NB,13,7,1
Malta,NB,13,9,31
Malta,NB,13,10,0
Malta,NB,14,9,39
Malta,NB,15,9,2
Malta,NB,15,10,2
Malta,NL,10,12,2
Malta,NL,11,5,4
Malta,NL,11,6,1
Malta,NL,11,7,8
Malta,NL,11,8,3
Malta,NL,11,9,5
Malta,NL,11,10,0
Malta,NL,12,7,3
Malta,NL,12,8,2
Malta,NL,12,9,2
Malta,NL,13,5,1
Malta,NL,13,6,1
Malta,NL,13,8,2
Malta,NL,13,9,1
Malta,NL,13,11,4
Malta,NL,13,12,4
Malta,NL,14,6,5
Malta,NL,14,7,5
Malta,NL,14,8,1
Malta,NL,14,9,1
Malta,NL,14,10,2
Malta,NL,15,4,1
Malta,NL,15,5,2
Malta,NL,15,7,0
Malta,NL,15,8,3
Malta,NL,15,10,1
Malta,NL,15,11,1
Malta,NL,16,1,2
Malta,NL,16,4,2
Malta,NS,10,9,10
Malta,NS,10,10,8
Malta,NS,10,11,0
Malta,NS,10,12,0
Malta,NS,11,1,2
Malta,NS,11,3,0
Malta,NS,11,4,4
Malta,NS,11,5,0
Malta,NS,11,6,6
Malta,NS,11,7,21
Malta,NS,11,8,12
Malta,NS,11,9,51
Malta,NS,11,10,2
Malta,NS,11,11,4
Malta,NS,11,12,4
Malta,NS,12,1,4
Malta,NS,12,2,0
Malta,NS,12,3,0
Malta,NS,12,5,0
Malta,NS,12,6,4
Malta,NS,12,7,1
Malta,NS,12,8,2
Malta,NS,12,9,24
Malta,NS,12,10,0
Malta,NS,12,11,0
Malta,NS,12,12,4
Malta,NS,13,1,0
Malta,NS,13,2,0
Malta,NS,13,3,0
Malta,NS,13,4,0
Malta,NS,13,5,0
Malta,NS,13,6,2
Malta,NS,13,7,6
Malta,NS,13,8,5
Malta,NS,13,9,3
Malta,NS,13,10,1
Malta,NS,13,11,0
Malta,NS,13,12,2
Malta,NS,14,1,0
Malta,NS,14,2,0
Malta,NS,14,3,3
Malta,NS,14,4,7
Malta,NS,14,5,2
Malta,NS,14,6,4
Malta,NS,14,7,4
Malta,NS,14,8,2
Malta,NS,14,9,8
Malta,NS,14,10,0
Malta,NS,14,11,1
Malta,NS,14,12,2
Malta,NS,15,1,1
Malta,NS,15,2,1
Malta,NS,15,3,0
Malta,NS,15,4,0
Malta,NS,15,5,4
Malta,NS,15,6,0
Malta,NS,15,7,5
Malta,NS,15,8,0
Malta,NS,15,9,20
Malta,NS,15,10,0
Malta,NS,15,11,3
Malta,NS,15,12,0
Malta,NS,16,1,0
Malta,NS,16,2,1
Malta,NS,16,3,1
Malta,NS,16,4,0
Malta,NS,16,5,1
Malta,ON,10,9,90
Malta,ON,10,10,66
Malta,ON,10,11,39
Malta,ON,10,12,72
Malta,ON,11,1,27
Malta,ON,11,2,32
Malta,ON,11,3,42
Malta,ON,11,4,74
Malta,ON,11,5,57
Malta,ON,11,6,148
Malta,ON,11,7,170
Malta,ON,11,8,131
Malta,ON,11,9,58
Malta,ON,11,10,54
Malta,ON,11,11,84
Malta,ON,11,12,114
Malta,ON,12,1,34
Malta,ON,12,2,22
Malta,ON,12,3,62
Malta,ON,12,5,80
Malta,ON,12,6,119
Malta,ON,12,7,133
Malta,ON,12,8,262
Malta,ON,12,9,106
Malta,ON,12,10,66
Malta,ON,12,11,62
Malta,ON,12,12,88
Malta,ON,13,1,41
Malta,ON,13,2,36
Malta,ON,13,3,39
Malta,ON,13,4,30
Malta,ON,13,5,50
Malta,ON,13,6,129
Malta,ON,13,7,171
Malta,ON,13,8,133
Malta,ON,13,9,110
Malta,ON,13,10,74
Malta,ON,13,11,30
Malta,ON,13,12,145
Malta,ON,14,1,28
Malta,ON,14,2,50
Malta,ON,14,3,51
Malta,ON,14,4,42
Malta,ON,14,5,71
Malta,ON,14,6,157
Malta,ON,14,7,137
Malta,ON,14,8,161
Malta,ON,14,9,82
Malta,ON,14,10,29
Malta,ON,14,11,43
Malta,ON,14,12,100
Malta,ON,15,1,28
Malta,ON,15,2,43
Malta,ON,15,3,46
Malta,ON,15,4,54
Malta,ON,15,5,91
Malta,ON,15,6,140
Malta,ON,15,7,189
Malta,ON,15,8,141
Malta,ON,15,9,96
Malta,ON,15,10,62
Malta,ON,15,11,33
Malta,ON,15,12,92
Malta,ON,16,1,31
Malta,ON,16,2,33
Malta,ON,16,3,49
Malta,ON,16,4,62
Malta,ON,16,5,111
Malta,QC,10,9,20
Malta,QC,10,10,6
Malta,QC,10,11,7
Malta,QC,10,12,4
Malta,QC,11,1,0
Malta,QC,11,2,1
Malta,QC,11,3,11
Malta,QC,11,4,10
Malta,QC,11,5,6
Malta,QC,11,6,4
Malta,QC,11,7,18
Malta,QC,11,8,20
Malta,QC,11,9,15
Malta,QC,11,10,11
Malta,QC,11,11,16
Malta,QC,11,12,14
Malta,QC,12,1,12
Malta,QC,12,2,2
Malta,QC,12,3,11
Malta,QC,12,5,12
Malta,QC,12,6,12
Malta,QC,12,7,8
Malta,QC,12,8,15
Malta,QC,12,9,32
Malta,QC,12,10,10
Malta,QC,12,11,12
Malta,QC,12,12,8
Malta,QC,13,1,10
Malta,QC,13,2,18
Malta,QC,13,3,12
Malta,QC,13,4,8
Malta,QC,13,5,14
Malta,QC,13,6,16
Malta,QC,13,7,26
Malta,QC,13,8,20
Malta,QC,13,9,14
Malta,QC,13,10,6
Malta,QC,13,11,12
Malta,QC,13,12,14
Malta,QC,14,1,16
Malta,QC,14,2,18
Malta,QC,14,3,2
Malta,QC,14,4,12
Malta,QC,14,5,2
Malta,QC,14,6,10
Malta,QC,14,7,24
Malta,QC,14,8,27
Malta,QC,14,9,28
Malta,QC,14,10,9
Malta,QC,14,11,6
Malta,QC,14,12,28
Malta,QC,15,1,10
Malta,QC,15,2,14
Malta,QC,15,3,11
Malta,QC,15,4,8
Malta,QC,15,5,12
Malta,QC,15,6,12
Malta,QC,15,7,37
Malta,QC,15,8,34
Malta,QC,15,9,20
Malta,QC,15,10,15
Malta,QC,15,11,11
Malta,QC,15,12,8
Malta,QC,16,1,21
Malta,QC,16,2,10
Malta,QC,16,3,14
Malta,QC,16,4,15
Malta,QC,16,5,13
Malta,SK,13,9,1
Malta,SK,14,1,2
Malta,SK,14,11,1
Malta,SK,16,4,1
Marquesas Islands,QC,10,11,2
Marquesas Islands,QC,16,4,5
Marshall Islands,AB,11,1,4
Marshall Islands,AB,14,9,2
Marshall Islands,AB,14,11,0
Marshall Islands,BC,10,9,0
Marshall Islands,BC,10,10,0
Marshall Islands,BC,10,11,0
Marshall Islands,BC,10,12,0
Marshall Islands,BC,11,1,0
Marshall Islands,BC,11,2,0
Marshall Islands,BC,11,3,0
Marshall Islands,BC,11,5,0
Marshall Islands,BC,11,6,0
Marshall Islands,BC,11,7,0
Marshall Islands,BC,11,8,0
Marshall Islands,BC,11,9,2
Marshall Islands,BC,11,10,4
Marshall Islands,BC,11,12,0
Marshall Islands,BC,12,2,0
Marshall Islands,BC,12,3,0
Marshall Islands,BC,12,5,0
Marshall Islands,BC,12,6,0
Marshall Islands,BC,12,7,0
Marshall Islands,BC,12,9,0
Marshall Islands,BC,12,10,0
Marshall Islands,BC,12,12,0
Marshall Islands,BC,13,2,0
Marshall Islands,BC,13,3,0
Marshall Islands,BC,13,4,0
Marshall Islands,BC,13,5,1
Marshall Islands,BC,13,7,3
Marshall Islands,BC,13,8,1
Marshall Islands,BC,13,9,2
Marshall Islands,BC,13,11,2
Marshall Islands,BC,14,1,5
Marshall Islands,BC,14,2,0
Marshall Islands,BC,14,3,0
Marshall Islands,BC,14,4,0
Marshall Islands,BC,14,5,1
Marshall Islands,BC,14,6,0
Marshall Islands,BC,14,7,0
Marshall Islands,BC,14,8,1
Marshall Islands,BC,14,9,2
Marshall Islands,BC,14,10,0
Marshall Islands,BC,14,12,2
Marshall Islands,BC,15,1,0
Marshall Islands,BC,15,2,0
Marshall Islands,BC,15,3,1
Marshall Islands,BC,15,4,2
Marshall Islands,BC,15,5,0
Marshall Islands,BC,15,6,2
Marshall Islands,BC,15,7,0
Marshall Islands,BC,15,8,3
Marshall Islands,BC,15,9,0
Marshall Islands,BC,15,10,0
Marshall Islands,BC,15,11,0
Marshall Islands,BC,15,12,0
Marshall Islands,BC,16,1,0
Marshall Islands,BC,16,2,0
Marshall Islands,BC,16,3,0
Marshall Islands,BC,16,4,0
Marshall Islands,BC,16,5,0
Marshall Islands,NL,14,6,0
Marshall Islands,NS,10,9,0
Marshall Islands,NS,10,10,0
Marshall Islands,NS,10,11,0
Marshall Islands,NS,10,12,0
Marshall Islands,NS,11,1,0
Marshall Islands,NS,11,2,0
Marshall Islands,NS,11,4,0
